potential_fn,dimension,repeat,method,ESS,runtime_sec,ESS_per_sec,JS_distance,quality,budget,ablation,alphas
rosenbrock,50,2,flowMC-single,1931.100563964844,11.984734535217283,161.13002405604243,0.0985745238877704,1634.6010886087874,equal_per_member,"{""no_cov"": true}",
rosenbrock,50,2,flowMC-ensemble(M=5)-equal_per_member,9821.56064453125,65.53464579582214,149.86821894377854,0.0747688571493024,2004.4203517049048,equal_per_member,"{""no_cov"": true}","[0.2512072044839689, 0.3082891588896357, 0.12402723304890531, 0.1814641628388489, 0.13501224073864126]"
rosenbrock,50,3,flowMC-single,1950.96998046875,12.133007526397703,160.79854695746602,0.0962922206092308,1669.901742218741,equal_per_member,"{""no_cov"": true}",
rosenbrock,50,3,flowMC-ensemble(M=5)-equal_per_member,9812.29439453125,62.37950134277344,157.29998129694874,0.0734480473056978,2141.649602231779,equal_per_member,"{""no_cov"": true}","[0.22193890173706426, 0.2126606248888385, 0.2632657233689835, 0.20590839499800895, 0.09622635500710493]"
rosenbrock,50,4,flowMC-single,1946.9606713867188,12.343100547790527,157.73675859225128,0.0980607827536849,1608.5610797994957,equal_per_member,"{""no_cov"": true}",
rosenbrock,50,4,flowMC-ensemble(M=5)-equal_per_member,9852.32408203125,62.31533408164978,158.10432901028926,0.073430841042054,2153.1052452435147,equal_per_member,"{""no_cov"": true}","[0.2558069855300981, 0.28803899273789363, 0.20172887287616223, 0.13936829202325682, 0.11505685683258915]"
gaussian_ring,20,0,flowMC-single,1919.6034118652344,11.501754522323608,166.8965728784683,0.0973086402128512,1715.125938594986,equal_per_member,"{""no_cov"": true}",
gaussian_ring,20,0,flowMC-ensemble(M=5)-equal_per_member,9798.490478515623,63.20736598968506,155.02133849581173,0.0652563177493895,2375.575941798552,equal_per_member,"{""no_cov"": true}","[0.11622460899858712, 0.14644894859267363, 0.22643870284416476, 0.32034665735869894, 0.19054108220587546]"
gaussian_ring,20,1,flowMC-single,1950.863220214844,11.461232423782349,170.21408763744753,0.096789234177386,1758.6055834008923,equal_per_member,"{""no_cov"": true}",
gaussian_ring,20,1,flowMC-ensemble(M=5)-equal_per_member,9953.9095703125,59.86847758293152,166.26294791819387,0.0684621021199748,2428.5399187251096,equal_per_member,"{""no_cov"": true}","[0.13286409368975277, 0.3478655491622806, 0.16723432247575748, 0.21172495120019283, 0.14031108347201618]"
gaussian_ring,20,2,flowMC-single,1928.7363220214845,11.375183343887327,169.55650416464957,0.095205713345313,1780.948833917821,equal_per_member,"{""no_cov"": true}",
gaussian_ring,20,2,flowMC-ensemble(M=5)-equal_per_member,9914.231494140626,59.659015417099,166.18161437674493,0.0667585318955604,2489.294022174211,equal_per_member,"{""no_cov"": true}","[0.316328334237421, 0.18403695273716164, 0.2009187328549807, 0.19342849164313886, 0.10528748852729772]"
gaussian_ring,20,3,flowMC-single,1948.839422607422,11.407198429107666,170.84294927618532,0.0971819244855784,1757.9704269134745,equal_per_member,"{""no_cov"": true}",
gaussian_ring,20,3,flowMC-ensemble(M=5)-equal_per_member,9873.741455078123,63.63305497169495,155.1668619315878,0.0658284392892304,2357.1402209587727,equal_per_member,"{""no_cov"": true}","[0.20503693836354345, 0.29972183322345375, 0.19932834725886842, 0.19466096333243232, 0.1012519178217021]"
gaussian_ring,20,4,flowMC-single,1966.2557067871091,11.587005615234377,169.6948954785966,0.0930946182452766,1822.821755727072,equal_per_member,"{""no_cov"": true}",
gaussian_ring,20,4,flowMC-ensemble(M=5)-equal_per_member,9927.582763671877,59.87497806549072,165.80520084388462,0.0700557294360631,2366.761465173352,equal_per_member,"{""no_cov"": true}","[0.15111865294173937, 0.23809203451881503, 0.10677551422848909, 0.22423493118838453, 0.27977886712257194]"
