potential_fn,dimension,repeat,method,ESS,runtime_sec,ESS_per_sec,JS_distance,quality,budget,ablation,alphas
funnel,50,0,flowMC-ensemble(M=5)-equal_total,1969.265400390625,101.30970597267151,19.43807240859862,0.13320216432332316,145.92910338465944,equal_total,{},"[0.3135915848540803, 0.20737819539233882, 0.16841579852589325, 0.10656071253017144, 0.2040537086975163]"
funnel,50,1,flowMC-single,1951.4800708007813,21.25905442237854,91.79524319513185,0.0865518564572467,1060.5808696948654,equal_total,{},
funnel,50,1,flowMC-ensemble(M=5)-equal_total,1937.4165942382813,102.59735298156738,18.883689860754565,0.13808903738478073,136.75010137217308,equal_total,{},"[0.30165340883399006, 0.21304225726994055, 0.1596298561977022, 0.10649150077179685, 0.21918297692657027]"
funnel,50,2,flowMC-single,1924.5563891601562,20.89644169807434,92.09971807484854,0.08648806747892449,1064.8835239299515,equal_total,{},
funnel,50,2,flowMC-ensemble(M=5)-equal_total,1922.0864038085938,101.23507928848267,18.98636734734366,0.1420363192528369,133.6726229405191,equal_total,{},"[0.2658537629825787, 0.17426883029120016, 0.140166852240266, 0.29792483432559513, 0.12178572016036006]"
funnel,50,3,flowMC-single,1956.33353515625,20.340807914733887,96.17776950438521,0.08869502055480162,1084.3649271715344,equal_total,{},
funnel,50,3,flowMC-ensemble(M=5)-equal_total,1944.0612915039062,101.19315457344055,19.21139132087251,0.13745887142991223,139.7610144840164,equal_total,{},"[0.22590720059554883, 0.2628840206071334, 0.12367304667949972, 0.12359452516720254, 0.26394120695061546]"
funnel,50,4,flowMC-single,1922.310029296875,20.549636125564575,93.54472349539289,0.08706552773944497,1074.4174637674944,equal_total,{},
funnel,50,4,flowMC-ensemble(M=5)-equal_total,1924.377705078125,101.4072802066803,18.97672140655001,0.1414176689774364,134.1891826089836,equal_total,{},"[0.21621097016651603, 0.21781226702598566, 0.09473681792755045, 0.23288178270929633, 0.23835816217065142]"
correlated_gaussian,50,0,flowMC-single,1925.4049047851563,20.695053577423096,93.0369615899735,0.08424508617779672,1104.3606910629992,equal_total,{},
correlated_gaussian,50,0,flowMC-ensemble(M=5)-equal_total,1957.1320922851562,118.21099376678467,16.556261223438575,0.13918435066809906,118.95203120154554,equal_total,{},"[0.1896349856694306, 0.1553631457443237, 0.15863709776302728, 0.36261968482844986, 0.13374508599476845]"
correlated_gaussian,50,1,flowMC-single,1941.8944482421875,21.09598422050476,92.05043139701989,0.08578580005401154,1073.0264372316174,equal_total,{},
correlated_gaussian,50,1,flowMC-ensemble(M=5)-equal_total,1959.8133154296875,104.63656568527222,18.729717499754816,0.14336717753660477,130.64160027125254,equal_total,{},"[0.14250414860786143, 0.11583135007866255, 0.3051221091515772, 0.19355441417367178, 0.24298797798822694]"
correlated_gaussian,50,2,flowMC-single,1938.491474609375,21.51028084754944,90.11930101462241,0.08543305830759429,1054.8528028828807,equal_total,{},
correlated_gaussian,50,2,flowMC-ensemble(M=5)-equal_total,1923.5831225585937,105.32162952423096,18.26389442745986,0.13613593308964414,134.15924813497455,equal_total,{},"[0.26726817212530807, 0.1100904032420174, 0.2761016877153131, 0.19704100168608454, 0.1494987352312768]"
correlated_gaussian,50,3,flowMC-single,1932.7578442382812,21.28251075744629,90.81437177528743,0.08706258058630632,1043.093039095733,equal_total,{},
correlated_gaussian,50,3,flowMC-ensemble(M=5)-equal_total,1934.3232250976562,106.3848488330841,18.182318688374263,0.13787154500311039,131.87868960171636,equal_total,{},"[0.22259285090553976, 0.21790968553150444, 0.2996891400389862, 0.10913042565309591, 0.15067789787087363]"
correlated_gaussian,50,4,flowMC-single,1959.0198999023437,21.483988046646118,91.18511403231616,0.08585966507896942,1062.0250375825326,equal_total,{},
correlated_gaussian,50,4,flowMC-ensemble(M=5)-equal_total,1931.875830078125,105.59377312660217,18.295357509025585,0.13844150763219756,132.15225564887308,equal_total,{},"[0.267093444669253, 0.25621139423429995, 0.1706465451056947, 0.2043284641318857, 0.10172015185886665]"
rosenbrock,50,0,flowMC-single,1926.7576513671875,20.9881432056427,91.80219672072636,0.10311677014184234,890.2741677658037,equal_total,{},
rosenbrock,50,0,flowMC-ensemble(M=5)-equal_total,1931.0808935546875,103.92152428627014,18.582107092994374,0.1550200540339013,119.8690531286401,equal_total,{},"[0.23700197130349307, 0.17810048823937752, 0.23067980640138147, 0.09837287450251431, 0.2558448595532337]"
rosenbrock,50,1,flowMC-single,1944.126357421875,20.93103003501892,92.88249809824123,0.10390610563848204,893.907990560295,equal_total,{},
rosenbrock,50,1,flowMC-ensemble(M=5)-equal_total,1933.32525390625,103.71129822731018,18.641414069167922,0.16395456931388142,113.69865534811676,equal_total,{},"[0.17149177327831136, 0.1279939775376856, 0.18579803540134462, 0.3593884542448726, 0.15532775953778583]"
rosenbrock,50,2,flowMC-single,1937.2916577148437,20.82145094871521,93.04306709875974,0.10357097632293201,898.3507774287414,equal_total,{},
rosenbrock,50,2,flowMC-ensemble(M=5)-equal_total,1945.125625,102.92465209960938,18.89853971153119,0.1592588348688668,118.66556556873083,equal_total,{},"[0.2762856008806134, 0.29889314467107625, 0.1485477888897981, 0.13282720569026524, 0.1434462598682471]"
rosenbrock,50,3,flowMC-single,1951.1402270507813,20.886565446853638,93.4160397033923,0.10140483816513596,921.2187642493542,equal_total,{},
rosenbrock,50,3,flowMC-ensemble(M=5)-equal_total,1951.0184814453125,103.4105794429779,18.866720329336637,0.16591329717322534,113.71433544376153,equal_total,{},"[0.2465241529890716, 0.2354879961058224, 0.24406961342468486, 0.17525119348430335, 0.09866704399611767]"
rosenbrock,50,4,flowMC-single,1949.4401391601561,20.88636589050293,93.33553521853078,0.10361777000745999,900.7676502959971,equal_total,{},
rosenbrock,50,4,flowMC-ensemble(M=5)-equal_total,1968.8485302734375,102.90024161338806,19.133565669074933,0.14652962269202724,130.57814056676747,equal_total,{},"[0.2513684192237696, 0.3045009473323999, 0.14840921052233635, 0.11543173265985866, 0.18028969026163544]"
